amount,bill_usage,service,tran_date,account
24.14,4,WATER,31-03-15,8-5076C
28.86,6,WATER,30-04-15,8-5076C
3.92,8,PWS,30-09-14,8-5076C
0.68,4,PWS,31-10-14,8-5076C
0.3,6,PWS,30-11-14,8-5076C
0.24,4,PWS,31-12-14,8-5076C
0,0,PWS,31-01-15,8-5076C
0,0,PWS,28-02-15,8-5076C
0,0,PWS,31-03-15,8-5076C
0,0,PWS,30-04-15,8-5076C
0,0,PWS,31-05-15,8-5076C
0,0,PWS,30-06-15,8-5076C
28.91,7,WATER,31-08-14,8-5076C
0.84,7,PWS,31-07-14,8-5076C
2.45,7,PWS,31-08-14,8-5076C
28.91,7,WATER,31-07-14,8-5076C
58.61,19,WATER,31-07-14,12-4717Y
30.94,8,WATER,31-12-14,12-4717Y
26.5,5,WATER,31-01-15,12-4717Y
24.14,4,WATER,28-02-15,12-4717Y
26.5,5,WATER,31-03-15,12-4717Y
31.22,7,WATER,30-04-15,12-4717Y
41.2,11,WATER,31-05-15,12-4717Y
51.3,11,WATER,30-06-15,12-4717Y
2.28,19,PWS,31-07-14,12-4717Y
8.05,23,PWS,31-08-14,12-4717Y
70.97,23,WATER,31-08-14,12-4717Y
55.52,18,WATER,30-09-14,12-4717Y
39.98,12,WATER,31-10-14,12-4717Y
37.49,11,WATER,30-11-14,12-4717Y
0,0,PWS,31-01-15,12-4717Y
0,0,PWS,28-02-15,12-4717Y
0,0,PWS,31-03-15,12-4717Y
0,0,PWS,30-04-15,12-4717Y
0,0,PWS,31-05-15,12-4717Y
0,0,PWS,30-06-15,12-4717Y
8.82,18,PWS,30-09-14,12-4717Y
2.04,12,PWS,31-10-14,12-4717Y
0.55,11,PWS,30-11-14,12-4717Y
0.48,8,PWS,31-12-14,12-4717Y
49.94,16,WATER,31-07-14,6-7240W
64.79,21,WATER,31-08-14,6-7240W
64.79,21,WATER,30-09-14,6-7240W
52.43,17,WATER,31-10-14,6-7240W
44.1,12,WATER,31-03-15,6-7240W
49.9,14,WATER,30-04-15,6-7240W
55.7,16,WATER,31-05-15,6-7240W
63.3,14,WATER,30-06-15,6-7240W
1.92,16,PWS,31-07-14,6-7240W
7.35,21,PWS,31-08-14,6-7240W
10.29,21,PWS,30-09-14,6-7240W
2.89,17,PWS,31-10-14,6-7240W
1.1,22,PWS,30-11-14,6-7240W
67.88,22,WATER,30-11-14,6-7240W
42.47,13,WATER,31-12-14,6-7240W
52.8,15,WATER,31-01-15,6-7240W
52.8,15,WATER,28-02-15,6-7240W
0,0,PWS,30-04-15,6-7240W
0,0,PWS,31-05-15,6-7240W
0,0,PWS,30-06-15,6-7240W
0,0,PWS,28-02-15,6-7240W
0,0,PWS,31-03-15,6-7240W
0.78,13,PWS,31-12-14,6-7240W
0,0,PWS,31-01-15,6-7240W
47.45,15,WATER,31-07-14,8-1533S
61.7,20,WATER,31-08-14,8-1533S
28.91,7,WATER,30-09-14,8-1533S
28.91,7,WATER,31-10-14,8-1533S
28.91,7,WATER,30-11-14,8-1533S
22.82,4,WATER,31-12-14,8-1533S
26.5,5,WATER,31-05-15,8-1533S
31,5,WATER,30-06-15,8-1533S
1.8,15,PWS,31-07-14,8-1533S
7,20,PWS,31-08-14,8-1533S
3.43,7,PWS,30-09-14,8-1533S
1.19,7,PWS,31-10-14,8-1533S
0.35,7,PWS,30-11-14,8-1533S
0.24,4,PWS,31-12-14,8-1533S
0,0,PWS,31-01-15,8-1533S
0,0,PWS,28-02-15,8-1533S
0,0,PWS,31-03-15,8-1533S
0,0,PWS,30-04-15,8-1533S
0,0,PWS,31-05-15,8-1533S
0,0,PWS,30-06-15,8-1533S
21.78,3,WATER,28-02-15,8-1533S
26.5,5,WATER,31-03-15,8-1533S
24.14,4,WATER,30-04-15,8-1533S
24.14,4,WATER,31-01-15,8-1533S
32.97,9,WATER,31-10-14,9-3430N
26.88,6,WATER,31-12-14,9-3430N
24.14,4,WATER,31-01-15,9-3430N
31.22,7,WATER,28-02-15,9-3430N
28.91,7,WATER,30-11-14,9-3430N
31.22,7,WATER,30-04-15,9-3430N
35.94,9,WATER,31-05-15,9-3430N
40.78,8,WATER,30-06-15,9-3430N
35.94,9,WATER,31-03-15,9-3430N
20.79,3,WATER,31-07-14,9-3430N
52.43,17,WATER,31-08-14,9-3430N
35,10,WATER,30-09-14,9-3430N
0.35,7,PWS,30-11-14,9-3430N
0.36,6,PWS,31-12-14,9-3430N
0,0,PWS,31-01-15,9-3430N
0,0,PWS,28-02-15,9-3430N
0,0,PWS,31-03-15,9-3430N
0,0,PWS,30-04-15,9-3430N
0,0,PWS,31-05-15,9-3430N
0,0,PWS,30-06-15,9-3430N
1.53,9,PWS,31-10-14,9-3430N
0.36,3,PWS,31-07-14,9-3430N
5.95,17,PWS,31-08-14,9-3430N
4.9,10,PWS,30-09-14,9-3430N
14.7,0,WATER,31-07-14,7-7009B
0,0,PWS,31-07-14,7-7009B
44.96,14,WATER,31-10-14,7-2413X
35,10,WATER,30-11-14,7-2413X
33.58,8,WATER,31-01-15,7-2413X
31.22,7,WATER,28-02-15,7-2413X
41.2,11,WATER,31-03-15,7-2413X
32.97,9,WATER,31-12-14,7-2413X
49.9,14,WATER,31-05-15,7-2413X
59.3,13,WATER,30-06-15,7-2413X
2.64,22,PWS,31-07-14,7-2413X
49.9,14,WATER,30-04-15,7-2413X
6.86,14,PWS,30-09-14,7-2413X
2.38,14,PWS,31-10-14,7-2413X
0.5,10,PWS,30-11-14,7-2413X
0.54,9,PWS,31-12-14,7-2413X
0,0,PWS,31-01-15,7-2413X
0,0,PWS,28-02-15,7-2413X
0,0,PWS,31-03-15,7-2413X
0,0,PWS,30-04-15,7-2413X
0,0,PWS,31-05-15,7-2413X
0,0,PWS,30-06-15,7-2413X
64.79,21,WATER,31-08-14,7-2413X
44.96,14,WATER,30-09-14,7-2413X
7.35,21,PWS,31-08-14,7-2413X
67.88,22,WATER,31-07-14,7-2413X
47.45,15,WATER,31-07-14,4-1393A
49.94,16,WATER,31-08-14,4-1393A
33.58,8,WATER,31-01-15,4-1393A
35.94,9,WATER,28-02-15,4-1393A
35.94,9,WATER,31-03-15,4-1393A
35.94,9,WATER,30-04-15,4-1393A
33.58,8,WATER,31-05-15,4-1393A
40.78,8,WATER,30-06-15,4-1393A
1.8,15,PWS,31-07-14,4-1393A
5.6,16,PWS,31-08-14,4-1393A
7.84,16,PWS,30-09-14,4-1393A
49.94,16,WATER,30-09-14,4-1393A
52.43,17,WATER,31-10-14,4-1393A
44.96,14,WATER,30-11-14,4-1393A
35,10,WATER,31-12-14,4-1393A
0,0,PWS,28-02-15,4-1393A
0,0,PWS,31-03-15,4-1393A
0,0,PWS,30-04-15,4-1393A
0,0,PWS,31-05-15,4-1393A
0,0,PWS,30-06-15,4-1393A
0,0,PWS,31-01-15,4-1393A
2.89,17,PWS,31-10-14,4-1393A
0.7,14,PWS,30-11-14,4-1393A
0.6,10,PWS,31-12-14,4-1393A
80.24,26,WATER,31-07-14,11-1878J
74.06,24,WATER,31-08-14,11-1878J
52.43,17,WATER,30-09-14,11-1878J
35,10,WATER,31-10-14,11-1878J
37.49,11,WATER,30-11-14,11-1878J
44.1,12,WATER,30-04-15,11-1878J
49.9,14,WATER,31-05-15,11-1878J
51.3,11,WATER,30-06-15,11-1878J
3.12,26,PWS,31-07-14,11-1878J
8.4,24,PWS,31-08-14,11-1878J
8.33,17,PWS,30-09-14,11-1878J
1.7,10,PWS,31-10-14,11-1878J
0.55,11,PWS,30-11-14,11-1878J
0.36,6,PWS,31-12-14,11-1878J
26.88,6,WATER,31-12-14,11-1878J
31.22,7,WATER,31-01-15,11-1878J
47,13,WATER,28-02-15,11-1878J
35.94,9,WATER,31-03-15,11-1878J
0,0,PWS,31-05-15,11-1878J
0,0,PWS,30-06-15,11-1878J
0,0,PWS,28-02-15,11-1878J
0,0,PWS,31-03-15,11-1878J
0,0,PWS,30-04-15,11-1878J
0,0,PWS,31-01-15,11-1878J
47.45,15,WATER,31-07-14,15-2242J
64.79,21,WATER,31-08-14,15-2242J
49.94,16,WATER,30-09-14,15-2242J
47.45,15,WATER,31-10-14,15-2242J
42.47,13,WATER,30-11-14,15-2242J
28.91,7,WATER,31-12-14,15-2242J
24.14,4,WATER,31-01-15,15-2242J
40.78,8,WATER,30-06-15,15-2242J
1.8,15,PWS,31-07-14,15-2242J
7.35,21,PWS,31-08-14,15-2242J
7.84,16,PWS,30-09-14,15-2242J
2.55,15,PWS,31-10-14,15-2242J
0.65,13,PWS,30-11-14,15-2242J
0.42,7,PWS,31-12-14,15-2242J
0,0,PWS,31-01-15,15-2242J
0,0,PWS,28-02-15,15-2242J
0,0,PWS,31-03-15,15-2242J
0,0,PWS,30-04-15,15-2242J
0,0,PWS,31-05-15,15-2242J
0,0,PWS,30-06-15,15-2242J
35.94,9,WATER,30-04-15,15-2242J
35.94,9,WATER,31-05-15,15-2242J
24.14,4,WATER,28-02-15,15-2242J
28.86,6,WATER,31-03-15,15-2242J
49.94,16,WATER,30-09-14,8-1454D
28.91,7,WATER,31-12-14,8-1454D
31.22,7,WATER,31-01-15,8-1454D
49.94,16,WATER,31-10-14,8-1454D
55.52,18,WATER,30-11-14,8-1454D
38.3,10,WATER,30-04-15,8-1454D
38.3,10,WATER,31-05-15,8-1454D
33.58,8,WATER,28-02-15,8-1454D
33.58,8,WATER,31-03-15,8-1454D
58.61,19,WATER,31-07-14,8-1454D
70.97,23,WATER,31-08-14,8-1454D
2.72,16,PWS,31-10-14,8-1454D
0.9,18,PWS,30-11-14,8-1454D
0.42,7,PWS,31-12-14,8-1454D
0,0,PWS,31-01-15,8-1454D
0,0,PWS,28-02-15,8-1454D
0,0,PWS,31-03-15,8-1454D
0,0,PWS,30-04-15,8-1454D
0,0,PWS,31-05-15,8-1454D
0,0,PWS,30-06-15,8-1454D
51.3,11,WATER,30-06-15,8-1454D
2.28,19,PWS,31-07-14,8-1454D
8.05,23,PWS,31-08-14,8-1454D
7.84,16,PWS,30-09-14,8-1454D
26.88,6,WATER,30-11-14,8-2899B
24.85,5,WATER,31-12-14,8-2899B
26.5,5,WATER,31-01-15,8-2899B
26.5,5,WATER,28-02-15,8-2899B
24.14,4,WATER,31-03-15,8-2899B
24.14,4,WATER,30-04-15,8-2899B
24.14,4,WATER,31-05-15,8-2899B
31,5,WATER,30-06-15,8-2899B
0.84,7,PWS,31-07-14,8-2899B
2.45,7,PWS,31-08-14,8-2899B
2.45,5,PWS,30-09-14,8-2899B
0.85,5,PWS,31-10-14,8-2899B
0.3,6,PWS,30-11-14,8-2899B
0.3,5,PWS,31-12-14,8-2899B
0,0,PWS,31-01-15,8-2899B
0,0,PWS,28-02-15,8-2899B
0,0,PWS,31-03-15,8-2899B
0,0,PWS,30-04-15,8-2899B
0,0,PWS,31-05-15,8-2899B
0,0,PWS,30-06-15,8-2899B
28.91,7,WATER,31-08-14,8-2899B
24.85,5,WATER,30-09-14,8-2899B
24.85,5,WATER,31-10-14,8-2899B
28.91,7,WATER,31-07-14,8-2899B
47.45,15,WATER,31-07-14,10-3612F
70.97,23,WATER,31-08-14,10-3612F
52.43,17,WATER,30-09-14,10-3612F
19.42,2,WATER,28-02-15,10-3612F
31.22,7,WATER,31-03-15,10-3612F
52.8,15,WATER,30-04-15,10-3612F
41.2,11,WATER,31-05-15,10-3612F
37.52,7,WATER,30-06-15,10-3612F
1.8,15,PWS,31-07-14,10-3612F
8.05,23,PWS,31-08-14,10-3612F
8.33,17,PWS,30-09-14,10-3612F
3.57,21,PWS,31-10-14,10-3612F
64.79,21,WATER,31-10-14,10-3612F
64.79,21,WATER,30-11-14,10-3612F
52.43,17,WATER,31-12-14,10-3612F
21.78,3,WATER,31-01-15,10-3612F
0,0,PWS,31-03-15,10-3612F
0,0,PWS,30-04-15,10-3612F
0,0,PWS,31-05-15,10-3612F
0,0,PWS,30-06-15,10-3612F
0,0,PWS,31-01-15,10-3612F
0,0,PWS,28-02-15,10-3612F
1.05,21,PWS,30-11-14,10-3612F
1.02,17,PWS,31-12-14,10-3612F
92.6,30,WATER,31-07-14,11-9471Q
108.05,35,WATER,31-08-14,11-9471Q
89.51,29,WATER,30-09-14,11-9471Q
92.6,30,WATER,31-10-14,11-9471Q
86.42,28,WATER,30-11-14,11-9471Q
32.97,9,WATER,31-12-14,11-9471Q
76.6,22,WATER,31-05-15,11-9471Q
90.21,20,WATER,30-06-15,11-9471Q
3.6,30,PWS,31-07-14,11-9471Q
12.25,35,PWS,31-08-14,11-9471Q
14.21,29,PWS,30-09-14,11-9471Q
5.1,30,PWS,31-10-14,11-9471Q
1.4,28,PWS,30-11-14,11-9471Q
0.54,9,PWS,31-12-14,11-9471Q
0,0,PWS,31-01-15,11-9471Q
62.2,18,WATER,31-01-15,11-9471Q
38.3,10,WATER,28-02-15,11-9471Q
41.2,11,WATER,31-03-15,11-9471Q
65.8,19,WATER,30-04-15,11-9471Q
0,0,PWS,30-06-15,11-9471Q
0,0,PWS,28-02-15,11-9471Q
0,0,PWS,31-03-15,11-9471Q
0,0,PWS,30-04-15,11-9471Q
0,0,PWS,31-05-15,11-9471Q
158.2,51,WATER,31-07-14,6-7349T
64.79,21,WATER,31-08-14,6-7349T
64.79,21,WATER,30-09-14,6-7349T
58.61,19,WATER,31-10-14,6-7349T
64.79,21,WATER,30-11-14,6-7349T
42.47,13,WATER,31-12-14,6-7349T
33.58,8,WATER,31-01-15,6-7349T
33.58,8,WATER,28-02-15,6-7349T
6.12,51,PWS,31-07-14,6-7349T
7.35,21,PWS,31-08-14,6-7349T
10.29,21,PWS,30-09-14,6-7349T
3.23,19,PWS,31-10-14,6-7349T
1.05,21,PWS,30-11-14,6-7349T
0.78,13,PWS,31-12-14,6-7349T
0,0,PWS,31-01-15,6-7349T
0,0,PWS,28-02-15,6-7349T
0,0,PWS,31-03-15,6-7349T
0,0,PWS,30-04-15,6-7349T
0,0,PWS,31-05-15,6-7349T
0,0,PWS,30-06-15,6-7349T
38.3,10,WATER,30-04-15,6-7349T
52.8,15,WATER,31-05-15,6-7349T
71.3,16,WATER,30-06-15,6-7349T
38.3,10,WATER,31-03-15,6-7349T
44.96,14,WATER,31-10-14,3-9865F
30.94,8,WATER,31-12-14,3-9865F
35.94,9,WATER,31-01-15,3-9865F
31.22,7,WATER,28-02-15,3-9865F
42.47,13,WATER,30-11-14,3-9865F
44.1,12,WATER,30-04-15,3-9865F
112.6,32,WATER,31-05-15,3-9865F
75.3,17,WATER,30-06-15,3-9865F
33.58,8,WATER,31-03-15,3-9865F
70.97,23,WATER,31-07-14,3-9865F
83.33,27,WATER,31-08-14,3-9865F
55.52,18,WATER,30-09-14,3-9865F
0.65,13,PWS,30-11-14,3-9865F
0.48,8,PWS,31-12-14,3-9865F
0,0,PWS,31-01-15,3-9865F
0,0,PWS,28-02-15,3-9865F
0,0,PWS,31-03-15,3-9865F
0,0,PWS,30-04-15,3-9865F
0,0,PWS,31-05-15,3-9865F
0,0,PWS,30-06-15,3-9865F
2.38,14,PWS,31-10-14,3-9865F
2.76,23,PWS,31-07-14,3-9865F
9.45,27,PWS,31-08-14,3-9865F
8.82,18,PWS,30-09-14,3-9865F
37.49,11,WATER,31-07-14,1-5759E
35,10,WATER,31-12-14,1-5759E
44.1,12,WATER,31-01-15,1-5759E
38.3,10,WATER,28-02-15,1-5759E
35.94,9,WATER,31-03-15,1-5759E
38.3,10,WATER,30-04-15,1-5759E
38.3,10,WATER,31-05-15,1-5759E
44.04,9,WATER,30-06-15,1-5759E
1.32,11,PWS,31-07-14,1-5759E
4.55,13,PWS,31-08-14,1-5759E
7.35,15,PWS,30-09-14,1-5759E
1.53,9,PWS,31-10-14,1-5759E
0.55,11,PWS,30-11-14,1-5759E
0.6,10,PWS,31-12-14,1-5759E
0,0,PWS,31-01-15,1-5759E
0,0,PWS,28-02-15,1-5759E
0,0,PWS,31-03-15,1-5759E
0,0,PWS,30-04-15,1-5759E
0,0,PWS,31-05-15,1-5759E
0,0,PWS,30-06-15,1-5759E
42.47,13,WATER,31-08-14,1-5759E
47.45,15,WATER,30-09-14,1-5759E
32.97,9,WATER,31-10-14,1-5759E
37.49,11,WATER,30-11-14,1-5759E
55.52,18,WATER,31-07-14,2-4674O
95.69,31,WATER,31-08-14,2-4674O
64.79,21,WATER,30-09-14,2-4674O
47.45,15,WATER,31-10-14,2-4674O
52.8,15,WATER,31-03-15,2-4674O
62.2,18,WATER,30-04-15,2-4674O
65.8,19,WATER,31-05-15,2-4674O
71.3,16,WATER,30-06-15,2-4674O
2.16,18,PWS,31-07-14,2-4674O
10.85,31,PWS,31-08-14,2-4674O
10.29,21,PWS,30-09-14,2-4674O
2.55,15,PWS,31-10-14,2-4674O
1.05,21,PWS,30-11-14,2-4674O
64.79,21,WATER,30-11-14,2-4674O
49.94,16,WATER,31-12-14,2-4674O
76.6,22,WATER,31-01-15,2-4674O
62.2,18,WATER,28-02-15,2-4674O
0,0,PWS,30-04-15,2-4674O
0,0,PWS,31-05-15,2-4674O
0,0,PWS,30-06-15,2-4674O
0,0,PWS,31-01-15,2-4674O
0,0,PWS,28-02-15,2-4674O
0,0,PWS,31-03-15,2-4674O
0.96,16,PWS,31-12-14,2-4674O
52.43,17,WATER,31-07-14,13-5294P
61.7,20,WATER,31-08-14,13-5294P
61.7,20,WATER,30-09-14,13-5294P
55.52,18,WATER,31-10-14,13-5294P
39.98,12,WATER,30-11-14,13-5294P
30.94,8,WATER,31-12-14,13-5294P
26.5,5,WATER,31-01-15,13-5294P
67.3,15,WATER,30-06-15,13-5294P
2.04,17,PWS,31-07-14,13-5294P
7,20,PWS,31-08-14,13-5294P
9.8,20,PWS,30-09-14,13-5294P
3.06,18,PWS,31-10-14,13-5294P
0.6,12,PWS,30-11-14,13-5294P
0.48,8,PWS,31-12-14,13-5294P
0,0,PWS,31-01-15,13-5294P
0,0,PWS,28-02-15,13-5294P
35.94,9,WATER,28-02-15,13-5294P
33.58,8,WATER,31-03-15,13-5294P
55.7,16,WATER,30-04-15,13-5294P
52.8,15,WATER,31-05-15,13-5294P
0,0,PWS,30-06-15,13-5294P
0,0,PWS,31-03-15,13-5294P
0,0,PWS,30-04-15,13-5294P
0,0,PWS,31-05-15,13-5294P
26.88,6,WATER,31-07-14,8-6167O
26.88,6,WATER,31-08-14,8-6167O
49.94,16,WATER,30-09-14,8-6167O
28.91,7,WATER,31-10-14,8-6167O
28.91,7,WATER,30-11-14,8-6167O
24.85,5,WATER,31-12-14,8-6167O
26.5,5,WATER,31-01-15,8-6167O
31.22,7,WATER,28-02-15,8-6167O
31.22,7,WATER,31-03-15,8-6167O
2.1,6,PWS,31-08-14,8-6167O
7.84,16,PWS,30-09-14,8-6167O
1.19,7,PWS,31-10-14,8-6167O
0.35,7,PWS,30-11-14,8-6167O
0.3,5,PWS,31-12-14,8-6167O
0,0,PWS,31-01-15,8-6167O
0,0,PWS,28-02-15,8-6167O
0,0,PWS,31-03-15,8-6167O
0,0,PWS,30-04-15,8-6167O
0,0,PWS,31-05-15,8-6167O
0,0,PWS,30-06-15,8-6167O
0.72,6,PWS,31-07-14,8-6167O
33.58,8,WATER,30-04-15,8-6167O
28.86,6,WATER,31-05-15,8-6167O
31,5,WATER,30-06-15,8-6167O
14.7,0,WATER,31-01-15,12-7876W
37.52,7,WATER,30-06-15,12-7876W
0,0,PWS,31-01-15,12-7876W
0,0,PWS,28-02-15,12-7876W
0,0,PWS,31-03-15,12-7876W
0,0,PWS,30-04-15,12-7876W
0,0,PWS,31-05-15,12-7876W
0,0,PWS,30-06-15,12-7876W
28.86,6,WATER,30-04-15,12-7876W
38.3,10,WATER,31-05-15,12-7876W
21.78,3,WATER,28-02-15,12-7876W
33.58,8,WATER,31-03-15,12-7876W
26.88,6,WATER,31-07-14,4-3621U
28.91,7,WATER,31-08-14,4-3621U
14.7,0,WATER,31-01-15,4-3621U
0.72,6,PWS,31-07-14,4-3621U
2.45,7,PWS,31-08-14,4-3621U
1.96,4,PWS,30-09-14,4-3621U
0.85,5,PWS,31-10-14,4-3621U
0.1,2,PWS,30-11-14,4-3621U
0.12,2,PWS,31-12-14,4-3621U
0,0,PWS,31-01-15,4-3621U
18.76,2,WATER,31-12-14,4-3621U
22.82,4,WATER,30-09-14,4-3621U
24.85,5,WATER,31-10-14,4-3621U
18.76,2,WATER,30-11-14,4-3621U
37.49,11,WATER,31-07-14,9-7174K
26.88,6,WATER,31-12-14,9-7174K
35.94,9,WATER,31-01-15,9-7174K
28.86,6,WATER,28-02-15,9-7174K
26.5,5,WATER,31-03-15,9-7174K
33.58,8,WATER,30-04-15,9-7174K
33.58,8,WATER,31-05-15,9-7174K
40.78,8,WATER,30-06-15,9-7174K
1.32,11,PWS,31-07-14,9-7174K
3.5,10,PWS,31-08-14,9-7174K
3.92,8,PWS,30-09-14,9-7174K
1.02,6,PWS,31-10-14,9-7174K
0.35,7,PWS,30-11-14,9-7174K
0.36,6,PWS,31-12-14,9-7174K
0,0,PWS,31-01-15,9-7174K
0,0,PWS,28-02-15,9-7174K
0,0,PWS,31-03-15,9-7174K
0,0,PWS,30-04-15,9-7174K
0,0,PWS,31-05-15,9-7174K
0,0,PWS,30-06-15,9-7174K
35,10,WATER,31-08-14,9-7174K
30.94,8,WATER,30-09-14,9-7174K
26.88,6,WATER,31-10-14,9-7174K
28.91,7,WATER,30-11-14,9-7174K
30.94,8,WATER,31-07-14,9-8352I
35,10,WATER,31-08-14,9-8352I
28.91,7,WATER,30-09-14,9-8352I
30.94,8,WATER,31-10-14,9-8352I
28.86,6,WATER,31-03-15,9-8352I
26.5,5,WATER,30-04-15,9-8352I
38.3,10,WATER,31-05-15,9-8352I
37.52,7,WATER,30-06-15,9-8352I
0.96,8,PWS,31-07-14,9-8352I
3.5,10,PWS,31-08-14,9-8352I
3.43,7,PWS,30-09-14,9-8352I
1.36,8,PWS,31-10-14,9-8352I
0.4,8,PWS,30-11-14,9-8352I
30.94,8,WATER,30-11-14,9-8352I
24.85,5,WATER,31-12-14,9-8352I
31.22,7,WATER,31-01-15,9-8352I
28.86,6,WATER,28-02-15,9-8352I
0,0,PWS,30-04-15,9-8352I
0,0,PWS,31-05-15,9-8352I
0,0,PWS,30-06-15,9-8352I
0,0,PWS,31-01-15,9-8352I
0,0,PWS,28-02-15,9-8352I
0,0,PWS,31-03-15,9-8352I
0.3,5,PWS,31-12-14,9-8352I
35,10,WATER,31-07-14,5-6935L
42.47,13,WATER,31-08-14,5-6935L
28.91,7,WATER,30-09-14,5-6935L
37.49,11,WATER,31-10-14,5-6935L
47.45,15,WATER,30-11-14,5-6935L
20.79,3,WATER,31-12-14,5-6935L
17.06,1,WATER,31-01-15,5-6935L
21.22,2,WATER,30-06-15,5-6935L
1.2,10,PWS,31-07-14,5-6935L
4.55,13,PWS,31-08-14,5-6935L
3.43,7,PWS,30-09-14,5-6935L
1.87,11,PWS,31-10-14,5-6935L
0.75,15,PWS,30-11-14,5-6935L
0.18,3,PWS,31-12-14,5-6935L
0,0,PWS,31-01-15,5-6935L
0,0,PWS,28-02-15,5-6935L
19.42,2,WATER,28-02-15,5-6935L
21.78,3,WATER,31-03-15,5-6935L
21.78,3,WATER,30-04-15,5-6935L
21.78,3,WATER,31-05-15,5-6935L
0,0,PWS,30-06-15,5-6935L
0,0,PWS,31-03-15,5-6935L
0,0,PWS,30-04-15,5-6935L
0,0,PWS,31-05-15,5-6935L
31.22,7,WATER,31-05-15,7-4926W
59.3,13,WATER,30-06-15,7-4926W
0,0,PWS,31-05-15,7-4926W
0,0,PWS,30-06-15,7-4926W
28.86,6,WATER,30-04-15,7-1176B
14.7,0,WATER,31-05-15,7-1176B
0,0,PWS,30-04-15,7-1176B
0,0,PWS,31-05-15,7-1176B
67.88,22,WATER,31-07-14,6-7474J
24.85,5,WATER,31-12-14,6-7474J
47,13,WATER,31-01-15,6-7474J
33.58,8,WATER,28-02-15,6-7474J
19.42,2,WATER,31-03-15,6-7474J
24.14,4,WATER,30-04-15,6-7474J
2.64,22,PWS,31-07-14,6-7474J
9.45,27,PWS,31-08-14,6-7474J
11.76,24,PWS,30-09-14,6-7474J
2.55,15,PWS,31-10-14,6-7474J
0.55,11,PWS,30-11-14,6-7474J
0.3,5,PWS,31-12-14,6-7474J
0,0,PWS,31-01-15,6-7474J
0,0,PWS,28-02-15,6-7474J
0,0,PWS,31-03-15,6-7474J
0,0,PWS,30-04-15,6-7474J
37.49,11,WATER,30-11-14,6-7474J
83.33,27,WATER,31-08-14,6-7474J
74.06,24,WATER,30-09-14,6-7474J
47.45,15,WATER,31-10-14,6-7474J
58.61,19,WATER,31-07-14,6-7538B
123.5,40,WATER,31-08-14,6-7538B
74.06,24,WATER,30-09-14,6-7538B
64.79,21,WATER,31-10-14,6-7538B
42.47,13,WATER,30-11-14,6-7538B
35,10,WATER,31-12-14,6-7538B
19.42,2,WATER,31-01-15,6-7538B
28.86,6,WATER,28-02-15,6-7538B
31.22,7,WATER,31-03-15,6-7538B
14,40,PWS,31-08-14,6-7538B
11.76,24,PWS,30-09-14,6-7538B
3.57,21,PWS,31-10-14,6-7538B
0.65,13,PWS,30-11-14,6-7538B
0.6,10,PWS,31-12-14,6-7538B
0,0,PWS,31-01-15,6-7538B
0,0,PWS,28-02-15,6-7538B
0,0,PWS,31-03-15,6-7538B
0,0,PWS,30-04-15,6-7538B
41.2,11,WATER,30-04-15,6-7538B
58.6,17,WATER,31-05-15,6-7538B
90.21,20,WATER,30-06-15,6-7538B
2.28,19,PWS,31-07-14,6-7538B
0,0,PWS,31-05-15,6-7538B
0,0,PWS,30-06-15,6-7538B
55.52,18,WATER,30-09-14,4-7856R
47.45,15,WATER,31-10-14,4-7856R
31.22,7,WATER,31-01-15,4-7856R
28.86,6,WATER,28-02-15,4-7856R
39.98,12,WATER,30-11-14,4-7856R
26.88,6,WATER,31-12-14,4-7856R
44.1,12,WATER,31-05-15,4-7856R
59.3,13,WATER,30-06-15,4-7856R
31.22,7,WATER,31-03-15,4-7856R
28.86,6,WATER,30-04-15,4-7856R
8.82,18,PWS,30-09-14,4-7856R
2.55,15,PWS,31-10-14,4-7856R
0.6,12,PWS,30-11-14,4-7856R
0.36,6,PWS,31-12-14,4-7856R
0,0,PWS,31-01-15,4-7856R
0,0,PWS,28-02-15,4-7856R
0,0,PWS,31-03-15,4-7856R
0,0,PWS,30-04-15,4-7856R
0,0,PWS,31-05-15,4-7856R
0,0,PWS,30-06-15,4-7856R
67.88,22,WATER,31-08-14,4-7856R
1.68,14,PWS,31-07-14,4-7856R
7.7,22,PWS,31-08-14,4-7856R
44.96,14,WATER,31-07-14,4-7856R
22.82,4,WATER,31-07-14,13-6710S
28.91,7,WATER,31-12-14,13-6710S
31.22,7,WATER,31-01-15,13-6710S
28.86,6,WATER,28-02-15,13-6710S
31.22,7,WATER,31-03-15,13-6710S
28.86,6,WATER,30-04-15,13-6710S
31.22,7,WATER,31-05-15,13-6710S
27.74,4,WATER,30-06-15,13-6710S
0.48,4,PWS,31-07-14,13-6710S
1.75,5,PWS,31-08-14,13-6710S
24.85,5,WATER,31-08-14,13-6710S
26.88,6,WATER,30-09-14,13-6710S
24.85,5,WATER,31-10-14,13-6710S
28.91,7,WATER,30-11-14,13-6710S
0,0,PWS,31-01-15,13-6710S
0,0,PWS,28-02-15,13-6710S
0,0,PWS,31-03-15,13-6710S
0,0,PWS,30-04-15,13-6710S
0,0,PWS,31-05-15,13-6710S
0,0,PWS,30-06-15,13-6710S
2.94,6,PWS,30-09-14,13-6710S
0.85,5,PWS,31-10-14,13-6710S
0.35,7,PWS,30-11-14,13-6710S
0.42,7,PWS,31-12-14,13-6710S
28.91,7,WATER,31-07-14,9-9309Y
